no-nq  294.25   1.3532                2021        1   0.0000
no-ns  246.48   1.4054                2021        1   0.0000
no-nu  262.08   1.3871                2021       13   0.0052
no-o   361.74   1.2311                2021     2565   0.0135
no-oh  177.66   1.4331                2021        2   0.0238
no-os  185.34   1.4202                2021       85   0.0067
no-p2  162.35   1.9132                2021        1   0.0000
no-p3  177.67   1.8767                2021        1   0.0000
no-p4  160.58   1.9177                2021        1   0.0000
no-p5  185.26   1.8600                2021        1   0.0000
n -os  196.28   1.4029                2021       31   0.0167
no-s   264.3    1.7420             SOURCE3        2         
no-s4  135.70   2.0053                2021        1   0.0000
no-s6  150.33   1.9619                2021        1   0.0000
no-sh  200.40   1.8450                2021        1   0.0000
no-ss  208.47   1.8295                2021        1   0.0000
n -p2  227.9    1.7330             SOURCE3        8   0.0217
n -p3  246.95   1.7492                2021        2   0.0018
n -p4  227.2    1.7340             SOURCE3        1         
n -p5  289.57   1.6907                2021        3   0.0224
n -pc  223.2    1.7400             SOURCE3        3   0.0010
n -pd  223.2    1.7400             SOURCE3        3         
np-op  152.37   1.4809                2021        2   0.0016
np-os  176.51   1.4351                2021        1   0.0000
np-p3  241.86   1.7570                2021        1   0.0000
np-p5  280.45   1.7023                2021       41   0.0041
np-py  282.54   1.6996                2021        5   0.0044
np-s6  227.66   1.7954                2021        2   0.0042
np-sy  267.57   1.7345                2021        2   0.0135
n -py  255.93   1.7359                2021        1   0.0000
nq-nq  182.5    1.4940              5/2017        1         
nq-p5  257.52   1.7336                2021        4   0.0747
nq-s4  268.29   1.7335                2021        2   0.0000
n -s   245.6    1.7670             SOURCE3        3   0.0011
n -s4  261.87   1.7425                2021        2   0.0002
n -s6  250.83   1.7586                2021        7   0.0176
n -sh  275.5    1.7280             SOURCE3        4   0.0128
ns-ns  258.74   1.3909                2021       20   0.0047
ns-nu  251.55   1.3993                2021       17   0.0042
ns-nx  225.92   1.4318                2021        1   0.0000
ns-ny  230.18   1.4261                2021        1   0.0000
ns-nz  233.30   1.4220                2021        1   0.0000
ns-o   394.81   1.2083                2021        1   0.0000
ns-oh  195.70   1.4038                2021       60   0.0027
ns-os  189.18   1.4140                2021       12   0.0086
ns-p2  252.64   1.7407                2021        1   0.0000
ns-p3  236.90   1.7648                2021        1   0.0000
ns-p4  250.08   1.7445                2021        1   0.0000
ns-p5  272.04   1.7134                2021       13   0.0080
ns-py  259.83   1.7303                2021        1   0.0000
n -ss  268.65   1.7330                2021       11   0.0100
ns-s4  241.25   1.7733                2021        2   0.0041
ns-s6  286.54   1.7093                2021       13   0.0082
ns-sh  283.42   1.7133                2021        1   0.0000
ns-ss  278.97   1.7191                2021        4   0.0071
ns-sy  283.34   1.7134                2021       50   0.0058
n -sy  268.14   1.7337                2021       23   0.0144
nu-nu  241.06   1.4121                2021        6   0.0095
nu-ny  195.03   1.4775                2021        1   0.0000
nu-nz  197.33   1.4738                2021        1   0.0000
nu-o   341.17   1.2466                2021        3   0.0000
nu-oh  185.34   1.4202                2021       32   0.0051
nu-os  190.94   1.4112                2021       12   0.0057
nu-p2  271.82   1.7137                2021        2   0.0007
nu-p3  257.31   1.7339                2021        1   0.0000
nu-p4  262.02   1.7272                2021        2   0.0036
nu-p5  290.05   1.6901                2021        8   0.0134
nu-py  274.13   1.7106                2021        2   0.0000
nu-s4  257.55   1.7487                2021        3   0.0016
nu-s6  298.35   1.6946                2021       44   0.0044
nu-sh  281.95   1.7152                2021        2   0.0151
nu-ss  279.35   1.7186                2021        4   0.0078
nu-sy  281.87   1.7153                2021      137   0.0110
nx-o   237.01   1.3475                2021        1   0.0000
ny-ny  188.44   1.4884                2021        1   0.0000
ny-o   241.09   1.3426                2021        1   0.0000
ny-oh  189.24   1.4139                2021        1   0.0000
ny-os  186.45   1.4184                2021        1   0.0000
ny-p3  159.45   1.9206                2021        1   0.0000
ny-p5  186.99   1.8563                2021        1   0.0000
ny-s   201.17   1.8435                2021        1   0.0000
ny-s6  147.74   1.9692                2021        1   0.0000
ny-sh  210.03   1.8266                2021        1   0.0000
ny-ss  163.82   1.9262                2021        2   0.0872
nz-o   239.92   1.3440                2021        1   0.0000
nz-p2  147.47   1.9529                2021        1   0.0000
nz-p4  140.91   1.9720                2021        1   0.0000
oh-oh  145.92   1.4556                2021        2   0.0004
oh-os  145.50   1.4565                2021       30   0.0043
oh-p2  332.30   1.6723                2021        1   0.0000
oh-p3  329.16   1.6757                2021        1   0.0000
oh-p4  349.07   1.6548                2021        1   0.0000
oh-p5  391.88   1.6144                2021     1029   0.0100
oh-py  381.04   1.6241                2021       33   0.0044
oh-s   221.37   1.8230                2021        1   0.0000
oh-s4  310.63   1.6957                2021       19   0.0105
oh-s6  364.85   1.6384                2021      180   0.0167
oh-sh  311.32   1.6949                2021        3   0.0000
oh-ss  315.04   1.6906                2021        8   0.0185
oh-sx  304.45   1.7030                2021        1   0.0000
oh-sy  352.70   1.6503                2021       90   0.0034
o -o   141.4    1.4300             SOURCE3        2   0.0500
o -oh  116.98   1.5260                2021        1   0.0000
o -os  109.1    1.5040             SOURCE3        3   0.0117
o -p2  529.57   1.5138                2021        1   0.0000
o -p3  480.5    1.5150             SOURCE3       35   0.0297
o -p4  542.87   1.5058                2021       18   0.0135
o -p5  573.03   1.4885                2021     1055   0.0115
o -pe  470.8    1.5210             SOURCE3       20   0.0171
o -pf  470.8    1.5210             SOURCE3       20         
op-op   94.61   1.5968                2021        2   0.0081
op-p5  387.81   1.6180                2021        3   0.0012
op-s6  384.66   1.6200                2021        1   0.0000
op-sp  200.44   1.8621                2021        1   0.0000
o -px  527.45   1.5151                2021        8   0.0026
o -py  576.29   1.4867                2021       56   0.0050
oq-p5  312.41   1.6945                2021        4   0.0003
o -s2  565.06   1.4922                2021        2   0.0004
o -s4  536.88   1.5086                2021      137   0.0127
o -s   616.25   1.4648                2021        2   0.0033
o -s6  614.49   1.4657                2021     1418   0.0088
o -sh  539.22   1.5072                2021        3   0.0044
os-os  141.68   1.4648                2021       44   0.0078
os-p2  324.42   1.6809                2021        2   0.0000
os-p3  334.17   1.6703                2021       16   0.0069
os-p4  355.36   1.6485                2021        1   0.0000
os-p5  387.59   1.6182                2021      949   0.0171
os-py  386.47   1.6192                2021       51   0.0095
os-s   227.4    1.8000             SOURCE3        3   0.0052
os-s4  316.62   1.6888                2021       17   0.0173
o -ss  547.67   1.5022                2021       19   0.0193
os-s6  359.79   1.6433                2021      166   0.0199
os-sh  317.41   1.6879                2021        1   0.0000
os-ss  299.81   1.7086                2021       12   0.0174
os-sx  293.09   1.7169                2021        4   0.0005
os-sy  306.38   1.7007                2021       20   0.1193
o -sx  527.00   1.5146                2021       96   0.0048
o -sy  614.68   1.4656                2021     1915   0.0058
p2-p2  307.6    1.7860             SOURCE3       25   0.3488
p2-p3  121.47   2.2525                2021        1   0.0000
p2-p4  110.7    2.1790             SOUECE3        1         
p2-p5  110.4    2.1800             SOUECE3        1         
p2-pe  244.9    1.8670             SOURCE3       16   0.3571
p2-pf  244.9    1.8670             SOURCE3       16         
p2-s   375.1    1.7720             SOURCE3       26   0.3014
p2-s4  126.3    2.1900             SOUECE3        1         
p2-s6  129.3    2.1800             SOUECE3        1         
p2-sh  166.47   2.1488                2021        2   0.0000
p2-ss  167.53   2.1459                2021        4   0.0088
p3-p3  115.95   2.2750                2021        7   0.0419
p3-p4  121.59   2.2520                2021        1   0.0000
p3-p5  128.68   2.2249                2021        2   0.0233
p3-s   168.7    2.0700             SOUECE3        1         
p3-s4  129.22   2.2683                2021        1   0.0000
p3-s6  137.73   2.2376                2021        1   0.0000
p3-sh  159.34   2.1690                2021        1   0.0000
p3-ss  163.53   2.1570                2021        3   0.0008
p4-p4  157.7    2.0340             SOURCE1        1         
p4-p5   96.7    2.2370             SOUECE3        1         
p4-s   140.2    2.1460             SOURCE3        5   0.0601
p4-s4  109.6    2.2510             SOUECE3        1         
p4-s6  105.2    2.2690             SOUECE3        1         
p4-sh  162.79   2.1591                2021        1   0.0000
p4-ss  167.90   2.1449                2021        1   0.0000
p5-p5  120.36   2.2569                2021        1   0.0000
p5-s   263.92   1.9473                2021       84   0.0136
p5-s4  181.8    2.0400             SOUECE3        1         
p5-s6  181.8    2.0400             SOUECE3        1         
p5-sh  177.05   2.1207                2021        4   0.0025
p5-sq  158.90   2.1703                2021       12   0.0011
p5-ss  178.94   2.1159                2021       51   0.0130
pe-pe  126.88   2.2316                2021        1   0.0000
pe-pf  149.6    2.0550             SOURCE3        1         
pe-px  124.80   2.2395                2021        1   0.0000
pe-py  127.69   2.2286                2021        1   0.0000
pe-s   390.6    1.7580             SOURCE3       31   0.3197
pe-sx  133.0    2.1680             SOURCE3        9   0.1743
pe-sy  133.05   2.2542                2021        1   0.0000
pf-pf  136.5    2.0920             SOURCE3        7         
pf-px  169.8    2.0050             SOURCE3       12         
pf-py  161.3    2.0250             SOURCE3       12         
pf-s   390.6    1.7580             SOURCE3       31         
pf-sx  133.0    2.1680             SOURCE3        9         
pf-sy  119.7    2.2130             SOURCE3        6         
px-px  118.98   2.2625                2021        1   0.0000
px-py  105.6    2.1990             SOURCE3        5   0.0238
px-sx  111.9    2.2420             SOURCE3        3   0.0119
px-sy  126.70   2.2779                2021        1   0.0000
py-py  128.55   2.2254                2021        3   0.0172
py-s   248.33   1.9728                2021       17   0.0159
py-ss  163.43   2.1573                2021        3   0.0162
py-sx  146.62   2.2079                2021        1   0.0000
py-sy  147.34   2.2056                2021        1   0.0000
s4-s4  243.6    2.0800             SOUECE3        1         
s4-s6  243.6    2.0800             SOUECE3        1         
s4-sh  184.44   2.2107                2021        1   0.0000
s4-ss  125.66   2.3996                2021       11   0.0412
s6-s6  243.6    2.0800             SOUECE3        1         
s6-sh  213.66   2.1423                2021        2   0.0169
s6-sp  246.25   2.0783                2021        1   0.0000
s6-ss  197.76   2.1780                2021        4   0.0171
sh-sh  236.03   2.0972                2021        2   0.0008
sh-ss  236.35   2.0966                2021        1   0.0000
sp-sp  222.42   2.1240                2021        1   0.0000
s -s2  391.1    1.8970             SOURCE1        5         
s -s   276.1    2.0300             SOURCE3        1         
s -s4  247.31   2.0764                2021        2   0.0041
s -s6  270.6    2.0380             SOURCE3        3   0.0311
s -sh  214.74   2.1400                2021        1   0.0000
s -ss  238.3    2.0890             SOURCE3        1         
ss-ss  237.20   2.0950                2021      231   0.0131
ss-sx  201.33   2.1697                2021        3   0.0206
ss-sy  183.74   2.2125                2021        4   0.0105
sx-sx   54.76   2.8656                2021        2   0.1756
sx-sy  160.8    2.2550             SOURCE3        5   0.0737
sy-sy  162.7    2.2500             SOURCE3        3   0.0289
